Title,Singer,Lyric
사랑,나훈아,이 세상에 하나밖에 둘도 없는 내 여인아 보고 또 보고 또 쳐다 봐도 싫지 않는 내 사랑아 비 내리는 여름날엔 내 가슴은 우산이 되고 눈 내리는 겨울날엔 내 가슴은 불이 되리라 온 세상을 다 준다해도 바꿀 수 없는 내 여인아 잠시라도 떨어져선 못살것 같은 내 사람아 행여 당신 외로울땐 내가 당신 친구가 되고 행여 당신 우울할땐 내가 당신 웃음 주리라 이 세상에 하나밖에 둘도 없는 내 여인아 보고 또 보고 또 쳐다 봐도 싫지 않는 내 사람아
짜라자짜 (Feat. 다비치),주현미/서현 (SEOHYUN),사랑이 좋아 보여서 그대가 좋아 보여서 그렇게 시작한 이제는 끝이난 눈물만 남은 내 사랑 좋은 사람 편한 사람 나만을 사랑해준 그 사람 아니죠 이제는 아니죠 모질게 변한 그 사람 사랑해서 정말 미안합니다 못잊어서 정말 죄송합니다 이제 그대 흔적을 지우렵니다 한때 나의 전부를 사랑이 정말 싫어서 그런거 이제 안해요 이렇게 말해도 다시 또 찾겠죠 그대와 닮은 사람을 좋은 사람 좋은 여자 되려면 아직 부족했나요 그래요 내가 좀 그래요 그래서 그댈 보냈죠 사랑해서 정말 미안합니다 못잊어서 정말 죄송합니다 이제 그대 흔적을 지우렵니다 한 때 나의 전부를  사랑만 남겨놓고 이별만 남겨놓고 그럼 난 어떡하나요  속절없이 사랑했나 봅니다 나란 여자 미련했나 봅니다 이젠 그대 뒤에서 바라봅니다 눈물로 바라봅니다 사랑해서 정말 미안합니다 못잊어서 정말 죄송합니다 이제 그대 흔적을 지우렵니다 한때 나의 전부를 모두 다 지우렵니다 깨끗히 잊겠습니다
사랑님,김용임,몇굽이 돌고 돌아 사랑님을 보았을까 새벽 안개 이슬 되어 알알이 맺혔구나 한 올 한 올 타는 가슴 어디에 둘까 그리운 맘 사랑에 졌네 아 아아 아 아 아아 아 안타까운 내 님이여 저 구름에 몸을 실어 둥실 둥실 띄워볼까 저 바람은 내 맘 알까 먹물 같은 이내 심정 사랑님은 아시려나 몇굽이 돌고 돌아 사랑님을 보았을까 새벽 안개 이슬 되어 알알이 맺혔구나 한 올 한 올 타는 가슴 어디에 둘까 그리운 맘 사랑에 졌네 아 아아 아 아 아아 아 안타까운 내 님이여 저 구름에 몸을 실어 둥실 둥실 띄워볼까 저 바람은 내 맘 알까 먹물 같은 이내 심정 사랑님은 아시려나 우리 님은 아시려나
잡초,나훈아,
땡벌,강진,아 당신은 못믿을 사람 아 당신은 철없는 사람 아무리 달래봐도 어쩔순 없지만 마음 하나는 괜찮은 사람 오늘은 들국화 또 내일은 장미꽃 치근 치근 치근 대다가 잠이들겠지 난 이제 지쳤어요 땡벌(땡벌) 기다리다지쳤어요 땡벌(땡벌) 혼자서는 이 밤이 너무너무추워요-- 당신은 못말리는 땡벌(땡벌) 당신은 날 울리는 땡벌(땡벌) 혼자서는 이 밤이 너무너무길어요  아 당신은 야속한 사람 아 당신은 모를 사람 밉다가도 돌아서면 마음에 걸리는 마음 하나는 따뜻한 사람 바람이 맴돌다 또 맴돌다 어딘가 기웃 기웃 기웃 대다가 잠이 들겠지 난 이제 지쳤어요 땡벌(땡벌) 기다리다지쳤어요 땡벌(땡벌) 혼자서는 이 밤이 너무너무추워요-- 당신은 못말리는 땡벌(땡벌) 당신은 날 울리는 땡벌(땡벌) 혼자서는 이 밤이 너무너무길어요 당신을 사랑해요 땡벌(땡벌) 당신을 좋아해요 땡벌(땡벌) 밉지만 당신을 너무너무사랑해
태클을 걸지마,진성,지금부터 뛰어 앞만 보고 뛰어  어떻게 살았냐고 묻지를 마라 이리 저리 살았을꺼라 착각도 마라 그래 한때 삶에 무게 견디지 못해 긴 세월 방황 속에 청춘을 묻었다 어허허 어허허 속절 없는 세월 탓해서 무얼해 되돌릴 수 없는 인생인 것을 지금부터 뛰어 앞만 보고 뛰어 내 인생에 태클을 걸지마  지금부터 뛰어 앞만 보고뛰어  어떻게 살았냐고 묻지를 마라 이리 저리 살았을꺼라 착각도 마라 그래 한때 삶에 무게 견디지 못해 긴 세월 방황 속에 청춘을 묻었다 어허허 어허허 속절 없는 세월 탓해서 무얼해 되돌릴 수 없는 인생인 것을 지금부터 뛰어 앞만 보고뛰어 내 인생에 태클을 걸지마 속절 없는 세월 탓해서 무얼해 되돌릴 수 없는 인생인 것을 지금부터 뛰어 앞만 보고뛰어 내 인생에 태클을 걸지마 내 인생에 태클을 걸지마
빵빵,박상철,빵빵빵빵 빵빠라빵빠라 빵빠라빵빠 빵빵 빵빵 빵빵빵빵 빵빵 빵빵 덜컹 덜컹 달려간다 시골버스야 힘차게 달려간다 빵빵빵빵 기적을 울리며 신나게 달려간다 추억이 살아 숨 쉬는 이곳 내 고향 정든 시골길 옆집 뒷집 시골 아줌마 옆집 아저씨 언니 오빠들 다 태우고 달려간다 빵빵 빵빵 동쪽으로 가면 동해바다 서쪽엔 서해바다 남쪽에는 한라산 북쪽엔 백두산 달리고 달리고 달리고 달려라 내 꿈도 싣고 달려라 빵빵빵빵 기적을 울리며 시골버스 달려간다 빵빵빵빵 기적을 울리며 시골버스 달려간다 빵빵빵빵 빵빠라빵빠라 빵빠라빵빠 빵빵 빵빵 빵빵빵빵 빵빵 빵빵 덜컹 덜컹 달려간다 시골버스야 힘차게 달려간다 빵빵빵빵 기적을 울리며 신나게 달려간다 추억이 살아 숨 쉬는 이곳 내 고향 정든 시골길 옆집 뒷집 시골 아줌마 옆집 아저씨 언니 오빠들 다 태우고 달려간다 빵빵 빵빵 동쪽으로 가면 동해바다 서쪽엔 서해바다 남쪽에는 한라산 북쪽엔 백두산 달리고 달리고 달리고 달려라 내 꿈도 싣고 달려라 빵빵빵빵 기적을 울리며 시골버스 달려간다 빵빵빵빵 기적을 울리며 시골버스 달려간다 빵빵빵빵 동쪽으로 가면 동해바다 서쪽엔 서해바다 남쪽에는 한라산 북쪽엔 백두산 달리고 달리고 달리고 달려라 내 꿈도 싣고 달려라 빵빵빵빵 기적을 울리며 시골버스 달려간다 빵빵빵빵 기적을 울리며 시골버스 달려간다 빵빵
사랑,노사연,그때는 사랑을 몰랐죠 당신이 힘든 것조차 받으려고만 했었던 날 그런 세월만 갔죠 어두운 밤이 지나가고 새벽이 오는 것처럼 오직 나 위한 그 마음을 이제야 느낄 수 있죠 고마워요 오랜 그 시간 끝없는 당신의 사랑 이제 다시 꿈을 꾸어요 모든걸 드릴께요 하루 하루 당신 볼 때마다 난 다시 태어나죠 천번 만번 하고 싶은 말 듣고 있나요 사랑해요  고마워요 오랜 그 시간 끝없는 당신의 사랑 이제 다시 꿈을 꾸어요 모든걸 드릴게요 하루 하루 당신 볼 때마다 난 다시 태어나죠 천번 만번 하고 싶은 말 듣고 있나요 하루 하루 당신 볼때마다 난 다시 태어나죠 자꾸 자꾸 눈물이 나요 듣고 있나요 사랑해요
남자라는 이유로,조항조,누구나 웃으면서 세상을 살면서도 말못할 사연 숨기고 살아도 나역시 그런저런 슬픔을 간직하고 당신앞에 멍하니 서있네 언제한번 가슴을 열고 소리내어 소리내어 울어 볼 날이 남자라는 이유로 묻어두고 지낸 그 세월이 너무 길었어  저마다 처음인듯 사랑을 하면서도 쓰라린 이별 숨기고 있어도 당신도 그런저런 과거가 있겠지만 내앞에선 미소를 짓네 언제한번 가슴을 열고 소리내어 소리내어 울어 볼 날이 남자라는 이유로 묻어두고 지낸 그 세월이 너무 길었어  언제한번 그런날 올까요 가슴을 열고 소리내어 울어 울어 볼 날이 남자라는 이유로 묻어두고 지낸 그 세월이 너무 길어요
나무꾼,박구윤,나는야 당신의 사랑의 나무꾼 열 번 찍어 안 넘어가면 백번 천 번도 찍을 수 있어 내 옆에 당신만 있어주면 무엇이든 다 할 수 있어 사랑이란 나무도 인생이란 나무도 행복이란 믿음의 나무도 멋있게 키워서 내 품에 안고가 당신 품에 안겨 주고 싶어 나는야 당신의 사랑의 나무꾼 열 번 찍어 안 넘어가면 백번 천 번도 찍을 수 있어 내 옆에 당신만 있어주면 무엇이든 다 할 수 있어 사랑이란 나무도 인생이란 나무도 행복이란 믿음의 나무도 멋있게 키워서 내 품에 안고가 당신 품에 안겨 주고 싶어 나는야 당신의 사랑의 나무꾼 나는야 당신의 사랑의 나무꾼
일소일소 일노일노 (一笑一少 一怒一老),신유,세상사 스무고개 길 좋은 날만 있을까 이왕이라면 웃으며 살자 말처럼 쉽지 않아도 일소일소 일노일노 얼굴마다 쓰여져 감출수가 없는데 한치의 앞날 모르는 것이 인생인 것을 그게 바로 인생인 것을 웃다가도 한세상이고 울다가도 한세상인데 욕심 내봐야 소용 없잖아 가지고 갈 것 하나 없는데 인생사 구비 구비 길 힘든 날만 있을까 마음하나를 내려 놓는게 말처럼 쉽지 않아도 일소일소 일노일노 얼굴마다 쓰여져 감출수가 없는데 한치의 앞날 모르는 것이 인생인 것을 그게 바로 인생인 것을 웃다가도 한세상이고 울다가도 한세상인데 욕심 내봐야 소용 없잖아 가지고 갈 것 하나 없는데 일소일소 일노일노 얼굴마다 쓰여져 감출수가 없는데 한치의 앞날 모르는 것이 인생인 것을 그게 바로 인생인 것을 웃다가도 한세상이고 울다가도 한세상인데 욕심 내봐야 소용 없잖아 가지고 갈 것 하나 없는데
이차선 다리,차태현,이차선 다리 위에 마지막 이별을 스치는 바람에도 마음이 아파와 왜 잡지도 못하고 서서 눈물만 흘리고 있어 거닐던 발걸음을 멈추고 멍하니 흐르는 저 강물을 보아도 아무말 없이 흘러만 가고 나만 홀로 서있네 건널 수 없을거라 생각만 하고 있어 무거운 발걸음 저 다릴 건너서서 몇 번을 돌아보고 그대를 바라보며 잡지도 못하는 바보 같은 나 이차선 다리 위 끝에 서로를 불러보지만 너무도 멀리 떨어져서 안들리네 차라리 무너져 버려 다시는 건널 수 없게 가슴이 아파 이뤄질 수 없는 우리의 사랑 건널 수 없을거라 생각만 하고 있어 무거운 발걸음 저 다릴 건너서서 몇 번을 돌아보고 그대를 바라보며 잡지도 못하는 바보 같은 나 이차선 다리 위 끝에 서로를 불러 보지만 너무도 멀리 떨어져서 안들리네 차라리 무너져 버려 다시는 건널 수 없게 가슴이 아파 이뤄질 수 없는 우리의 사랑 이차선 다리 위에 멈춰진 우리 사랑
짝사랑,주현미,마주치는 눈빛이 무엇을 말하는지 난 아직 몰라 난 정말 몰라 가슴만 두근두근 아 사랑인가봐 해질 무렵이면 창가에 앉아 나는요 어느샌가 그대 모습 그려요 사랑한다고 좋아한다고 말해주세요 눈물만큼 고운 별이 될래요 그대 가슴에 속삭이는 눈빛이 무엇을 말하는지 난 아직 몰라 난 정말 몰라 가슴만 두근두근 아 사랑했나봐 그대 지나치는 시간이 되면 나는요 어느샌가 거울 앞에 있어요 사랑한다고 좋아한다고 말해주세요 눈물만큼 고운 별이 될래요 그대 가슴에 속삭이는 눈빛이 무엇을 말하는지 난 아직 몰라 난 정말 몰라 가슴만 두근두근 아 사랑했나봐 그대 지나치는 시간이 되면 나는요 어느샌가 거울 앞에 있어요 사랑한다고 좋아한다고 말해주세요 그대 가슴속에 꺼지지 않는 별이 될래요
허공,조용필,꿈이었다고 생각하기엔 너무나도 아쉬움 남아 가슴태우며 기다리기엔 너무나도 멀어진 그대 사랑했던 마음도 미워했던 마음도 허공속에 묻어야만 될 슬픈 옛 이야기 스쳐버린 그 날들 잊어야할 그 날들 허공속에 묻힐 그날들 잊는다고 생각하기엔 너무나도 미련이 남아 돌아선 마음 달래보기엔 너무나도 멀어진 그대 설레이던 마음도 기다리던 마음도 허공속에 묻어야만 될 슬픈 옛이야기 스쳐버린 그 약속 잊어야할 그 약속 허공속에 묻힐 그 약속
꽃길,윤수현,다시 돌아가라 하면 싫어요 난 못가요 비단옷 꽃길 이라도 이제 다시 사랑 안 해요 몰라서 걸어온 그 길 알고는 다시는 못가 아파도 너무나 아파 사랑은 또 무슨 사랑 다시 돌아가라 하면 싫어요 난 못가요 비단옷 꽃길 이라도 이제 다시 사랑 안 해요 몰라서 걸어온 그 길 알고는 다시는 못가 아파도 너무나 아파 꽃길은 또 무슨 꽃길 몰라서 걸어온 그 길 알고는 다시는 못가 아파도 너무나 아파 사랑은 또 무슨 사랑 꽃길은 또 무슨 꽃길
곤드레 만드레,박현빈,곤드레 만드레 나는 취해버렸어 너의 사랑의 향기속에 빠져버렸어  가진것은 없다지만 사랑으로 감싸줄게 진심어린 말하나 나는 너를 사랑해 비오는 날 흐린날도 햇살처럼 안아줄게 너의 흔들리는 사랑을 꽃으로 피워줘 다시는 너를 울리지 않을거야 나의 여자로 만들거야 내겐 언제나 너뿐이야 웃으며 내게 돌아와줘 곤드레만드레 나는 취해버렸어 너의 사랑의 향기속에 빠져버렸어 곤드레만드레 나는 지쳐버렸어 나의 심장이 멎기전에 제발 돌아와  내세울건 없다지만 니 곁에서 있어줄게 변함없는 그림자로 영원히 사랑해 비오는 날 흐린날도 햇살처럼 안아줄게 너의 흔들리는 사랑을 꽃으로 피워줘 다시는 너를 울리지 않을거야 나의 여자로 만들거야 내겐 언제나 너뿐이야 웃으며 내게 돌아와줘 곤드레만드레 나는 취해버렸어 너의 사랑의 향기속에 빠져버렸어 곤드레만드레 나는 지쳐버렸어 나의 심장이 멎기전에 제발 돌아와 나의 심장이 멎기전에 제발 돌아와
샤방샤방,박현빈,아주그냥 죽여줘요 누구나 사랑하는 매력적인 내가 한여자를 찍었지 아름다운 그녀 모습 너무나 섹시해 얼굴도 샤방샤방 몸매도 샤방샤방 모든것이 샤방샤방 얼굴은 브이라인 몸매는 에스라인 아주그냥 죽여줘요  아주그냥 죽여줘요 모든게 준비가 된 잘나가는 내가 한여자를 찍었지 눈이부신 그녀 모습 너무나 섹시해 얼굴도 샤방샤방 몸매도 샤방샤방 모든것이 샤방샤방 얼굴은 브이라인 몸매는 에스라인 아주그냥 죽여줘요 얼굴도 샤방샤방 몸매도 샤방샤방 모든것이 샤방샤방 얼굴은 브이라인 몸매는 에스라인 아주그냥 죽여줘요 아주그냥 죽여줘요
초혼 (2015 Ver.),장윤정,살아서는 갖지 못하는 그런 이름 하나 때문에 그리움만 눈물 속에 난 띄워 보낼 뿐이죠 스치듯 보낼 사람이 어쩌다 내게 들어와 장미의 가시로 남아서 날 아프게 지켜보네요 따라가면 만날 수 있나 멀고 먼 세상 끝까지 그대라면 어디라도 난 그저 행복할 테니 살아서는 갖지 못하는 그런 이름 하나 때문에 그리움만 눈물 속에 난 띄워 보낼 뿐이죠 스치듯 보낼 사람이 어쩌다 내게 들어와 장미의 가시로 남아서 날 아프게 지켜보네요 따라가면 만날 수 있나 멀고 먼 세상 끝까지 그대라면 어디라도 난 그저 행복할 테니 난 너무 행복할 테니
잠자는 공주,신유,세상이미워진다고~ 누군가 잊어야만하나~ 날마다 쓰러지고 또다시일어나지만 달라지는건 없는하루~ 세상길 걷다가보면~ 삥돌아가는길도있어~ 하루를 울었으면 하루는 웃어야해요~ 그래야만 견딜수있어~ 앵두빛~ 그 고운 두 볼에~ 살며시 키~스를해주면~ 그대는 잠~에서 깨어나~ 나에게 하얀 미소~ 지을까~ 그대여 어서일어나~ 차가운 가슴을 녹여요~ 또다시 시작되는 아침을 걸어봐요~ 그대곁에 나 있을께~ 앵두빛~ 그 고운 두 볼에~ 살며시 키~스를 해주면~ 그대는 잠~에서 깨어나~ 나에게 하얀미소 지을까~ 그대여 어서일어나~ 차가운 가슴을 녹여요~ 또다시 시작되는 아침을 걸어봐요~ 그대곁에 나 있을께~ 또다시 시작되는 아침을 걸어봐요 그대곁에 나 있을께~ 그대곁에 나 있을께~
묻지마세요,김성환,여기까지 왔는데 앞만 보고 왔는데 묻지 마세요 묻지 마세요 물어보지 마세요 내 나이 묻지 마세요 흘러간 내 청춘 잘한 것도 없는데 요놈의 숫자가 따라 오네요 여기까지 왔는데 앞만 보고 왔는데 지나가는 세월에 서러운 눈물 서산 넘어가는 청춘 너 가는 줄 몰랐구나 세월아 가지를 말어라 묻지 마세요 묻지 마세요 물어보지 마세요 내 나이 묻지 마세요 흘러간 내 청춘 잘한 것도 없는데 요놈의 숫자가 따라 오네요 여기까지 왔는데 앞만 보고 왔는데 지나가는 세월에 서러운 눈물 서산 넘어가는 청춘 너 가는 줄 몰랐구나 세월아 가지를 말어라 여기까지 왔는데 앞만 보고 왔는데 지나가는 세월에 서러운 눈물 서산넘어 가는 청춘 너 가는 줄 몰랐구나 세월아 가지를 말어라 세월아 가지를 말어라
그때 그사람,박경진,비가 오면 생각나는 그 사람 언제나 말이 없던 그 사람 사랑의 괴로움을 몰래 감추고 떠난 사람 못 잊어서 울던 그 사람  그 어느 날 차안에서 내게 물었지 세상에서 제일 슬픈 게 뭐냐고 사랑보다 더 슬픈건 정이라며 고개를 떨구던 그 때 그 사람  외로운 병실에서 기타를 쳐주고 위로하며 다정했던 사랑한 사람 안녕이란 단 한마디 말도 없이 지금은 어디에서 행복할까 어쩌다 한번쯤은 생각해줄까 지금도 보고 싶은 그 때 그 사람   외로운 내 가슴에 살며시 다가와서 언제라도 감싸주던 다정했던 사람 그러니까 미워하며는 안되겠지 다시는 생각해서도 안되겠지 철없이 사랑인줄 알았었네 이제는 잊어야 할 그 때 그 사람
로꾸거!!!,SUPER JUNIOR-T (슈퍼주니어 T),로꾸거 로꾸거 로꾸거 말해말 로꾸거 로꾸거 로꾸거 말해말 아많다많다많다많아 다이뿐이뿐이뿐이다 여보게저기저게보여 여보안경안보여 통술집술통 소주만병만주소 다이심전심이다 뽀뽀뽀 아좋다좋아 수박이박수 다시합창합시다 로꾸거 로꾸거 로꾸거 말해말 로꾸거 로꾸거 로꾸거 말해말 니가는데는가니 일요일 스위스 수리수리수 물렁물렁물 아좋다좋아 수박이박수 다시합창합시다 어제도 거꾸로 오늘도 거꾸로 모든 건 거꾸로 돌아가고 있어 내일이 와야해 행복의 시계가 째깍째깍 돌아가겠지 째깍째깍째깍 원투쓰리포파이브식스 GO 로꾸거 로꾸거 로꾸거 말해말 로꾸거 로꾸거 로꾸거 말해말 하파타카차자아 사바마라다나가 10 9 8 7 6 5 4 3 2 1 땡 아래서 위로 뒤에서 앞으로 모든 건 거꾸로 로꾸거 할아버지 할머니 아저씨 아줌마 남녀노소 짠짠짠 얼씨구절씨구 빠라바라바빰 모든 건 거꾸로 로꾸거  나갔다오나나오다갔나 아들딸이다컸다이딸들아 다같은별은별은같다 자꾸만꿈만꾸자 장가간가장시집간집시 다된장국청국장된다 아좋다좋아 수박이박수 다시합창합시다 어제도 거꾸로 오늘도 거꾸로 모든 건 거꾸로 돌아가고 있어 내일이 와야해 행복의 시계가 째깍째깍 돌아가겠지 째깍째깍째깍 원투쓰리포파이브식스 GO 로꾸거 로꾸거 로꾸거 말해말 로꾸거 로꾸거 로꾸거 말해말 아좋다좋아 수박이박수 다시합창합시다 로꾸거 로꾸거 로꾸거 로꾸거 로꾸거 로꾸거 로꾸거 말해말
반창고,장윤정,느낌대로 느낌대로 나를 짜릿짜릿한 눈빛으로 나를 한 번 두 번 만나고 다시 헤어지는 사랑은 싫어 나를 정말 진심으로 안아줄 사람 반창고 그대가 나에게 반창고 그대가 나에게 아물도록 내 상처에 딱딱 붙어서어 반창고 그대가 나에게 반창고가 되어줘 외로움을 멈추게 해줘요 소맷 깃이 새하얀 그런 남자 살짝살짝 보일 때 섹시한 남자 내 가슴을 떨리게 만들고 한밤중에 그리운 남자 보고보고 자꾸 봐도 보고 싶은 사람 반창고 그대가 나에게 반창고 그대가 나에게 아물도록 내 상처에 딱딱 붙어서어 반창고 그대가 나에게 반창고가 되어줘 외로움을 멈추게 해줘요 반창고 그대가 나에게 반창고가 되어줘 외로움을 멈추게 해줘요
10분내로,김연자,그래요 믿어줄게요 나만 사랑한다면 딱한가지만 약속해줘요 내가 전화할땐 늦어도 십분내로 내게로 달려와요 꾸물대지 말고 핑계대지 말고 옆길로 세지도 말고 여자는 꽃이랍니다 혼자두지 말아요 당신 가슴에 영원히 지지 않는 꽃이 될래요 십분내로 그래요 믿어줄게요 나만 사랑한다면 딱한가지만 약속해줘요 세상 끝나도록 바람이 분다해도 눈보라 친다해도 나만 사랑한다 나만 생각한다 그렇게 약속해줘요 당신은 나만에 남자 나는 당신에 여자 언제나 멋진 당신 가슴에 안겨 꽃이 될래요 십분내로
문 밖에 있는 그대,박강성,그대 사랑했단 거 오래 전에 얘기지 노을처럼 피어난 가슴 태우던 사랑 그대 떠나 가던 밤 모두 잊으라시며 마지막 눈길 마저 외면하던 사람이 초라한 모습으로 다시 돌아와 오늘은 거기서 울지만 그렇게 버려 둔 내 마음속에 어떻게 사랑이 남아요 한번 떠난 사랑은 내 마음엔 없어요 추억도 내겐 없어요 문 밖에 있는 그대 눈물을 거둬요 가슴 아픈 사랑을 이제는 잊어요  초라한 모습으로 다시 돌아와 오늘은 거기서 울지만 그렇게 버려 둔 내 마음속에 어떻게 사랑이 남아요 한 번 떠난 사랑은 내 마음엔 없어요 추억도 내겐 없어요 문 밖에 있는 그대 눈물을 거둬요 가슴 아픈 사랑을 이제는 잊어요
나야 나,남진,바람이 분다 길가에 목롯집 그냥 가긴 서운하잖아  바람이 분다 길가에 목롯집 그냥 가긴 서운하잖아 나 한 잔 자네 한 잔 권커니 한 번은 내 세상도 오겠지 아자 내가 뭐 어때서 나 건들지마 운명아 비켜라 이 몸께서 행차하신다 때로는 깃털처럼 휘날리며 때로는 먼지처럼 밟히며 아자 하루를 살아냈네 나야 나야 나 나야 나야 나 밤늦은 골목길 외쳐보아도 젖은 그림자 바람에 밀리고 거리엔 흔들리는 발자국 어둠은 내리고 바람찬데 아자 괜찮아 나 정도면  나 건들지 마 운명아 비켜라 이 몸께서 행차하신다 때로는 깃털처럼 휘날리며 때로는 먼지처럼 밟히며 아자 하루를 살아냈네 나야 나야 나 나야 나야 나 밤늦은 골목길 외쳐보아도 젖은 그림자 바람에 밀리고 거리엔 흔들리는 발자국 어둠은 내리고 바람찬데 아자 괜찮아 나 정도면 아자 괜찮아 나 정도면
벚꽃길,장윤정,남인가 내가 남인가요 나 없인 안되면서 없을 때 찾지 말고 있을 때나 잘해주지 남자들은 모른다 여자의 속마음을 허전해 옷을 사입고 사랑이 고파 배고픈 거야 철이 없는 당신 무정한 당신 당신이 얄미워요 때로는 나도 때로는 나도 여자이니까 벚꽃이 날리는 하얗게 날리는 그 좋은 계절엔 살림의 여왕 보다는 애인이고 싶어요 벚꽃 길 걸으면 그 길을 걸으면 향기에 취해서 왠지 울컥해 지는걸 남자들은 모른다 조금만 날 웃겨주면 아주 많이 웃을 텐데 못한다 화내지 말고 괜찮다고 말해주지 남자들은 모른다 여자의 속마음을 허전해 옷을 사 입고 사랑이 고파 배고픈 거야 철이 없는 당신 무정한 당신 당신이 얄미워요 때로는 나도 때로는 나도 여자이니까 벚꽃이 날리는 하얗게 날리는 그 좋은 계절엔 살림의 여왕 보다는 애인이고 싶어요 벚꽃 길 걸으면 그 길을 걸으면 향기에 취해서 왠지 울컥해 지는걸 남자들은 모른다 왠지 울컥해 지는걸 남자들은 모른다
삼각관계,강진,누군가 한 사람이 울어야 하는 사랑에 삼각형을 만들어 놓고 기로에선 세 사람 세 사람 사랑을 고집하면 친구가 울고 우정을 따르자니 내가 우네 사랑이 우네 하필이면 왜 내가 너를 하필이면 왜 내가 너를 사랑했나 우는 세 사람 누군가 한 사람이 울어야 하는 사랑에 삼각형을 만들어 놓고 기로에선 세 사람 세 사람 사랑을 고집하면 친구가 울고 우정을 따르자니 내가 우네 사랑이 우네 하필이면 왜 내가 너를 하필이면 왜 내가 너를 사랑했나 우는 세 사람 사랑했나 우는 세 사람
사랑의 밧줄,김용임,밧줄로 꽁꽁 밧줄로 꽁꽁 단단히 묶어라 그사람이 떠날 수 없게 사랑의 밧줄로 꽁꽁 묶어라 내 사랑이 떠날 수 없게 당신없는 세상은 단 하루도 나 혼자서 살 수가 없네 바보같이 떠난다니 바보같이 떠난다니 나는 나는 어떻하라고 밧줄로 꽁꽁 밧줄로 꽁꽁 단단히 묶어라 내사랑이 떠날 수 없게  밧줄로 꽁꽁 밧줄로 꽁꽁 단단히 묶어라 내사랑이 떠날 수 없게 사랑의 밧줄로 꽁꽁 묶어라 그사람이 떠날 수 없게 당신없는 세상은 나 혼자서 아무것도 할 수가 없네 나를 두고 떠난다니 나를 두고 떠난다니 정말 정말 믿을 수 없어 밧줄로 꽁꽁 밧줄로 꽁꽁 단단히 묶어라 그사람이 떠날 수 없게 밧줄로 꽁꽁 밧줄로 꽁꽁 단단히 묶어라 내사랑이 떠날 수 없게
님의 등불,진성,동쪽에서 부는 바람 이내 옷깃 스칠라 서쪽에서 부는 바람 이내 살갗 스칠라 하나밖에 없는 내님이여 누가 볼까 두렵소  장뚝 뒤에 숨길까  이내 등뒤에 숨길까 세찬 비바람 불어도  거센 눈보라가 닥쳐도  나는 영원한 당신의 등불이 되리라  세월따라 변하는게 이내 얼굴 이더냐 강물처럼 흘러가는 가는 세월 야속하오 내 영혼을 심어 사랑한님 누가 볼까 두렵소  장뚝 뒤에 숨길까 이내 등뒤에 숨길까  세찬 비바람 불어도  거센 눈보라가 닥쳐도  나는 영원한 당신의 등불이 되리라 장뚝 뒤에 숨길까  이내 등뒤에 숨길까  세찬 비바람 불어도  거센 눈보라가 닥쳐도  나는 영원한 당신의 등불이 되리라
꽃물,신유,꽃물이 들었어요 외로웠던 나의가슴에 빨강 노랑 분홍빛에 곱디 고운 사랑 꽃물이 어서 내개로 오세요 어서 손잡아 주세요 나는 그대 남자에요 하나도 아낌없이 하나도 남김없이 모두모두 줄게요 눈물이랑 주지말아요 아픔일랑 주지말아요 이제는 그대만이 나에게 전부에요 영원히 영원히 영원히 꽃물든 나의 가슴에 상처를 주지마세요 그대를 사랑합니다 꽃물이 들었어요 외로웠던 나의가슴에 빨강 노랑 분홍빛에 곱디 고운 사랑 꽃물이 어서 내개로 오세요 어서 손잡아 주세요 나는 그대 남자에요 하나도 아낌없이 하나도 남김없이 모두모두 줄게요 눈물이랑 주지말아요 아픔일랑 주지말아요 이제는 그대만이 나에게 전부에요 영원히 영원히 영원히 꽃물든 나의 가슴에 상처를 주지마세요 그대를 사랑합니다 그대를 사랑합니다
이태원 배터리,유세윤/홍진영,이태원 프리덤 이태원 프리덤 나를 사랑으로 채워줘요 사랑의 배터리가 다 됐나봐요 당신 없인 못살아 정말 나는 못살아 당신은 나의 배터리 내겐 당신만이 전부에요 당신이 너무 좋아 완전 좋아요 하나뿐인 내 사랑 둘도 없는 내 사랑 당신이 짱이랍니다 요즘 심심할 땐 뭐해 따분할 땐 뭐해 어디서 시간때우나 강남 너무 사람 많아 홍대 사람 많아 신촌은 뭔가 부족해 배달하는 집배원 물건파는 판매원 기타치는 김태원 모두 모여 이태원 배달하는 집배원 물건파는 판매원 기타치는 김태원 모두 모여 이태원 나를 사랑으로 채워줘요 사랑의 배터리가 다 됐나봐요 당신 없인 못 살아 정말 나는 못 살아 당신은 나의 배터리 한번 더 나를 안아주세요 가슴이 터지도록 안아주세요 사랑의 약발이 떨어졌나봐 나 지금 외로워요 다 알려주겠어 다 말해주겠어 새로운 세상 그곳을 말해봐 음악이 있어 또 사랑도 있어 세계가 있어 나에게 말해줘 청소년은 대공원 노인들은 양로원 아이들은 유치원 우리들은 이태원 청소년은 대공원 노인들은 양로원 아이들은 유치원 우리들은 이태원 나를 사랑으로 채워줘요 사랑의 배터리가 다 됐나봐요 당신 없인 못 살아 정말 나는 못 살아 당신은 나의 배터리 내겐 당신만이 전부에요 당신이 너무 좋아 완전 좋아요 하나뿐인 내 사랑 둘도 없는 내 사랑 당신이 짱이랍니다 당신이 짱이랍니다 당신이 짱이랍니다 이태원 프리덤
