Title,Singer,Lyric
라라라,SG 워너비,그대는 참 아름다워요 밤 하늘의 별빛보다 빛나요 지친 나의 마음을 따뜻하게 감싸줄 그대 품이 나의 집이죠 세찬 바람 앞에서 꺼질듯한 내 사랑도 잘 참고서 이겨내줬어요 정말 눈물나도록 고마운 맘 아나요 그대 내곁에 살아줘서 사랑해요 사랑해요 내가 그대에게 부족한걸 알지만 세월을 걷다보면 지칠때도 있지만 그대의 쉴곳이 되리라 사랑해요 고마운 내 사랑 평생 그대만을 위해 부를 이노래 사랑 노래 함께 불러요 둘이서 라라라 그대 쳐진 어깨가 내맘을 아프게해요 잘 해준것도 없는 나라서 그대의 고운 손이 세월에 변했어요 못지켜줘서 미안해요 사랑해요 사랑해요 내가 그대에게 부족한걸 알지만 세월을 걷다보면 지칠때도 있지만 그대의 쉴곳이 되리라 사랑해요 고마운 내 사랑 평생 그대만을 위해 부를 이노래 사랑노래 함께 불러요 둘이서 라라라 고마워요 고마워요 그대 자신보다 나를 아껴준 사랑 세상이 등 돌려도 누가 뭐라고 해도 내가 그대 지켜줄게요 사랑해요 소중한 내사랑 평생 그대만을 위해 부를 이노래 사랑노래 함께 불러요 둘이서 라라라 그대 품이 나의 집이죠 영원히 라라라
잊지말아요,백지영,우리 서로 사랑했는데 우리 이제 헤어지네요 같은 하늘 다른 곳에 있어도 부디 나를 잊지 말아요 차가운 바람이 손끝에 스치면 들려오는 그대 웃음소리 내 얼굴 비치던 그대 두눈이 그리워 외로워 울고 또 울어요 입술이 굳어버려서 말하지 못했던 그 말 우리 서로 사랑했는데 우리 이제 헤어지네요 같은 하늘 다른 곳에 있어도 부디 나를 잊지 말아요 눈물이 입을 가려서 말하지 못했던 그 말 우리 서로 사랑했는데 우리 이제 헤어지네요 같은 하늘 다른 곳에 있어도 부디 나를 잊지 말아요 혹시 알고 있나요 뒤돌아서 가슴 쥐고 그댈 보내주던 그 사람 그 사람이 바로 나에요 그 사람을 사랑해줘요 같은 하늘 다른 곳에 있어도 언젠가는 돌아와줘요 우리 서로 사랑했는데 우리 이제 헤어지네요 같은 하늘 다른 곳에 있어도 부디 나를 잊지 말아요 부디 나를 잊지 말아요
아로하,쿨 (COOL),어두운 불빛 아래 촛불 하나 와인 잔에 담긴 약속 하나 항상 너의 곁에서 널 지켜줄꺼야 날 믿어준 너였잖아 나 바라는 건 오직 하나 영원한 행복을 꿈꾸지만 화려하지 않아도 꿈같지 않아도 너만 있어주면 돼 걱정 마 I Believe 언제나 I Believe 이 순간을 잊지 않을께 내 품에 I Believe 안긴 너의 미소가 영원히 빛을 잃어 가지 않게 Cause your love is so sweet You are my everything 첫 날밤의 단 꿈에 젖어 하는 말이 아냐 난 변하지 않아 오직 너만 바라볼꺼야 You're light of my life You're the one in my life 내 모든걸 다 잃는데도 후회하지 않아 오직 너를 위한 변하지 않는 사랑으로 이제 나에게 있어 가장 소중한 건 내가 아닌 당신입니다 말로는 다짐할 수 없지만 당신만을 사랑합니다 때로는 친구처럼 때로는 연인처럼 눈 감는 그 날까지 당신만을 사랑합니다 늘 하나라는 마음으로 흔들리지 않는 믿음으로 아픈 마음도 함께 기쁜 맘도 함께 나눠 가졌으면 해 약속해 I Believe 힘들 때 I Believe 너의 그늘이 되어줄께 내 품에 I Believe 안긴 너의 미소가 영원히 빛을 잃어 가지 않게 Cause your love is so sweet You are my everything 첫날밤의 단 꿈에 젖어 하는 말이 아냐 난 변하지 않아 오직 너만 바라볼 꺼야 You're light of my life You're the one in my life 내 모든 걸 다 잃는데도 후회하지 않아 오직 너를 위한 변하지 않는 사랑으로 You're light of my life You're the one in my life 내 모든걸 다 잃는데도 후회하지 않아 오직 너를 위한 변하지 않는 사랑으로 All I ever want is your love
Love Blossom (러브블러썸),케이윌,입안에서 바람 맛이 달콤한 아침 새하얀 이불위로 닿는 햇살이 좋아 설레는 전화 벨소리 그대 인가요 설탕 한 스푼 담긴 소리 hello hello 봄이 와 이 거리 위에 봄이 와 나의 가슴속에 왜 이리 나 들뜨나 몰라 oh 팝콘 같은 꽃잎이 저 높이 날아요 사랑한다 말하면 난 정말 녹아요 오늘 같은 바람이 불면 하루 종일 미치겠어 그대가 아른아른 거려서 향기로운 봄 바람이 나풀거리고 두 볼에 앉은 햇살마저 완벽한걸요 새하얗게 춤을 추는 꽃잎을 보며 그대와 둘이 걷다 보면 uh huh ah ha 봄이 와 이 거리 위에 봄이 와 우리 둘 사이에 설레임이 피어 올라요 oh 팝콘 같은 꽃잎이 저 높이 날아요 사랑한다 말하면 난 정말 녹아요 오늘 같은 바람이 불면 하루 종일 미치겠어 그대가 아른아른 거려서 꿈에서 봤던 거리가 여기인가요 그대와 나란히 걷는 모든 곳이 아름다워 난 있잖아요 그대를 볼 때마다 놀라 더 아름다울 수 없는 그대여 따사로운 봄빛에 사랑이 녹아요 살랑대는 바람에 사랑이 불어요 오늘 같은 바람이 불면 제일 먼저 떠올라요 그대만 팝콘 같은 꽃잎이 저 높이 날아요 사랑한다 말하면 난 정말 녹아요 오늘 같은 바람이 불면 하루 종일 미치겠어 그대가 아른아른 거려서 그대가 나의 봄이죠
너무 보고싶어,어쿠스틱 콜라보,혼자 이별을 하고 가버리면 난 어떡하라고 너 없는 하루를 살아보고 너 없는 채로 잠들어본다 잊을 수 있다고 다짐을 해 보고 다 잊은 척 웃어도 보고 별일 아닌 듯 혼자 영화도 보고 너의 빈자리 채워 본다 가끔 보고 싶어 견디기 힘들면 나 하루 종일 너를 찾아 헤매보고 손잡고 걷던 거리에 우두커니 서서 혹시 니가 올까 가슴 설레 본다 잘 살 수 있다고 다짐을 해 보고 태연한 척 웃어도 보고 드라마처럼 혼자 취해도 보고 널 잊으려고 하면 할수록 너무 보고 싶어 견디기 힘들어 비틀거리며 너를 또 찾아 헤매고 나란히 걷던 이 길에 나만 혼자 남아 눈물 삼키면서 너를 기다린다 날 그토록 사랑해주던 너란 사람은 어디까지 간거니 너무 보고 싶어 견디기 힘들어 오늘따라 난 니가 너무 보고 싶어 나 술에 취한 채 추억에 취한 채 비틀거리면서 너를 기다린다 다시 너를 기다린다
감사,김동률,눈부신 햇살이 오늘도 나를 감싸며 살아있음을 그대에게 난 감사해요 부족한 내 마음이 누구에게 힘이 될줄은 그것만으로 그대에게 난 감사해요 그 누구에게도 내 사람이란게 부끄럽지 않게 날 사랑할게요 단 한 순간에도 나의 사람이란 걸 후회하지 않도록 그댈 사랑할게요 이제야 나 태어난 그 이유를 알 것만 같아요 그대를 만나 죽도록 사랑하는게 누군가 주신 나의 행복이죠 그 어디에서도 나의 사람인 걸 잊을 수 없도록 늘 함께할게요 단 한순간에도 나의 사랑이란 걸 아파하지 않도록 그댈 사랑할게요 이제야 나 태어난 그 이유를 알 것만 같아요 그대를 만나 죽도록 사랑하는게 누군가 주신 내 삶의 이유라면 더이상 나에게 그 무엇도 바랄게 없어요 지금 처럼만 서로를 사랑하는게 누군가 주신 나의 행복이죠 누군가 주신 나의 행복이죠
못해 (Feat. 美),포맨 (4MEN),이제는 밥을 먹어도 눈물없이는 삼키지 못해 억지로 먹고 먹어도 속이 늘 허전해 노랠 들어도 흥얼대지도 못해 영화를 봐도 내가 뭘 본건지 기억 못해  밥도 잘 먹지 못해 니가 생각날까봐 니 생각에 체할까봐 니가 떠난후로 오늘도 눈물로 하루를 먹고 살아 버스도 타지못해 누가 날 욕할까봐 우는 날 놀려댈까봐 아무것도 못해 너없이 나혼자 살지못해  이제는 술을 마셔도 눈물없이는 마시질못해 아무리 병을 비워도 너만 더 생각해 살아서 뭐해 넌 내곁에 없는데 혼자 뭘 어째 아무것도 할 수 없는 난데  밥도 잘 먹지 못해 니가 생각날까봐 니생각에 체할까봐 니가 떠난후로 오늘도 눈물로 하루를 먹고 살아 버스도 타지못해 누가 날 욕할까봐 우는 날 놀려댈까봐 아무것도 못해 너없인 나 혼자 살지못해  너없이 웃는 것도 난 못해 너없이 걷는것도 난 못해 아무것도 아무것도 못해  내겐 니 사랑이 필요해 혼자 살아서 뭐해 니가 더 잘알잖아 너없이 나 안되잖아 너밖에 몰라서 너없이 밥조차 먹지못하는 난데  차마 죽지도 못해 니가 돌아올까봐 언젠간 날 찾을 까봐 아무것도 못해 오늘도 내일도 너만 원해
사랑한 후에,박효신,나의 기억 어딘가에 동그마니 숨어 있다 울컥 쏟아져 내려 오는 너 기나긴 하루 한번쯤 너도 나의 모습 떠오르는지 사랑이라 부르기엔 우린 너무 멀어졌고 차마 잊기엔 아직은 너무 일러 오늘도 난 사랑과 이별 사이를 눈물로 맴돌며 숨차게 너를 찾고 있어 바보야 어딨니 안가면 안되니 너를 보낸 그곳에 아직도 난 서있는데 머리에 가슴에 그 모습이 그리워서 또 한 번 숨죽여 운다 널 사랑한 후에 오랜만에 문을 나서 바깥 바람을 만지다 덜컥 다가선 외로움에 무너져 네 손에 끌려 다니던 정들은 거리 너 없는 슬픔에 잰걸음으로 집으로 가 바보야 어딨니 안가면 안되니 너를 보낸 그곳에 아직도 난 서있는데 머리에 가슴에 그 모습이 그리워서 또 한 번 숨죽여 운다 널 사랑한 후에 널 불러보다가 뒤돌아 보면 그곳엔 널 닮은 추억만이 넌 아니 모르니 알면서 그러니 여태 잊지 못하고 아직 널 기다리는데 어떤 날 올거니 내 심장이 멈출까봐 또 다시 그리워 운다 널 사랑한 후에
사랑안해,백지영,그럴려고 그랬어 돌아가려고 너의 차가움엔 그래 다 이유 있었던거야 나를 만지는 너의 손길 없어진 이제야 깨닫게 되었어 네맘 떠나간 것을  설마하는 그런 미련 때문에 그래도 나는 나를 위로해 나 이제 이러는 내가 더 가여워 이제라도 널 지울꺼야 기억의 모두를  이제 다시 사랑안해 말하는 난 너와 같은 사람 다시 만날 수가 없어서 사랑할 수 없어서 바보처럼 사랑 안해 말하는 널 사랑한다 나를 잊길바래 나를 지워줘  바보처럼 몰랐어 너희 두 사람 아직 기억하려던 그건 그래 다 욕심이야 다짐했건만 매일 아침 눈을 떠 지나간 너에게 기도해 나를 잊지 말라고  제발 지금 내가 바라는 하나 내 얘길 너무 쉽게 하진마 차라리 나를 모른다고 말해줘 시간지나 알게 될꺼야 내 사랑의 가치를  이제 다시 사랑안해 말하는 난 너와 같은 사람 다시 만날 수가 없어서 사랑할 수 없어서 바보처럼 사랑안해 말하는 널 사랑한다 나를 잊길 바래 나를 지워줘  내가 없는 내가 아닌 그 자리에 사랑 채우지마 혹시 만날 수가 있다면 사랑 할 수 있다면 아프잖아 사랑한 널 지켜보며 사랑한단 그 말 한마디를 하지 못해서
기억의 습작,전람회,이젠 버틸 수 없다고 휑한 웃음으로 내 어깨 기대어 눈을 감았지만 이젠 말할 수 있는 걸 너의 슬픈 눈빛이 나의 마음을 아프게 하는 걸 나에게 말해 봐 너의 마음 속으로 들어가 볼 수만 있다면 철없던 나의 모습이 얼만큼 의미가 될 수 있는지 많은 날이 지나고 너의 마음 지쳐갈 때 내 마음속으로 쓰러져가는 너의 기억이 다시 찾아와 생각이 나겠지 너무 커버린 미래의 그 꿈들 속으로 잊혀져 가는 나의 기억이 다시 생각날까 너의 마음 속으로 들어가 볼 수만 있다면 철없던 나의 모습이 얼만큼 의미가 될 수 있는지 많은 날이 지나고 너의 마음 지쳐갈 때 내 마음속으로 쓰러져가는 너의 기억이 다시 찾아와 생각이 나겠지 너무 커버린 내 미래의 그 꿈들 속으로 잊혀져 가는 나의 기억이 다시 생각날까 많은 날이 지나고
사랑의 인사,씨야,비내리는 거릴 좋아 했었죠 우산없이 나와 함께 걸었죠 다시 내리는 비에 그대 생각나 눈물날 것 같은데 둘이 걷다보면 나를 위해서 습관처럼 왼쪽 편에 세웠죠 내 여자라고 내가 지켜야 한다고 버릇처럼 말했죠 좋은 사람 꼭 만날 거라 했는데 그 약속 지키지 못할 것 같아 내겐 그대가 하나뿐이라 다른 사랑 못할 것 같아요 이제는 나를 찾아오지 말라고 가슴에 멍드는 말을 하고서 지나가는 발소리 그대이기를 원하고 또 원하죠  가끔 그대 어깨 기대 잠들면 아무 말도 없이 안아주었죠 고마웠다고 이젠 말할수 있는데 그댄 어디 있나요 좋은 사람 꼭 만날 거라 했는데 그 약속 지키지 못할 것 같아 내겐 그대가 하나뿐이라 다른 사랑 못할 것 같아요 이제는 나를 찾아오지 말라고 가슴에 멍드는 말을 하고서 지나가는 발소리 그대이기를 원하고 또 원하죠 보고파 소리쳐봐도 그리워 불러도 닿을 수가 없는 그댄가봐 이젠 나를 잊었나봐  그대가 못난 바보라고 할까봐 내 사랑 너무나 아낀 것 같아 괜한 자존심 하나 때문에 사랑한단 말도 못했어요 못잊어 그립다는 말도 못하고 그대가 나를 또 찾지 않을까 지나가는 발소리 그대이기를 원하고 또 원하죠
All For You,서인국/정은지,all for you 벌써 며칠째 전화도 없는 너 얼마 후면 나의 생일이란 걸 아는지 눈치도 없이 시간은 자꾸만 흘러가고 난 미움보다 걱정스런 맘에 무작정 찾아간 너의 골목 어귀에서 생각지 못한 웃으며 반기는 너를 봤어 사실은 말야 나 많이 고민했어 네게 아무것도 해줄 수 없는걸 아주 많이 모자라도 가진 것 없어도 이런 나라도 받아 줄래 너를 위해서 너만을 위해서 난 세상 모든 걸 다 안겨 주지는 못하지만 난 너에게만 이제 약속할게 오직 너를 위한 내가 될게 Is only for you just wanna be for you 넌 그렇게 지금 모습 그대로 내 곁에 있으면 돼 난 다시 태어나도 영원히 너만 바라볼게 넌 모르지만 조금은 힘들었어 네게 어울리는 사람이 나인지 그건 내가 아니라도 다른 누구라도 이젠 그런 마음 버릴래 너를 위해서 너만을 위해서 난 세상 모든 걸 다 안겨 주지는 못하지만 난 너에게만 이제 약속할게 오직 너를 위한 내가 될게 Is only for you just wanna be for you 넌 그렇게 지금 모습 그대로 내 곁에 있으면 돼 난 다시 태어나도 영원히 너만 바라볼게 love 내 작은 맘속을 oh love 네 향기로 채울래 그 속에 영원히 갇혀 버린 데도 난 행복 할 수 있도록 너를 위해서 너를 위해서 너만을 위해서 난 세상 모든 걸 다 안겨 주지는 못하지만 난 너에게만 이제 약속할게 오직 너를 위한 내가 될게 Is only for you just wanna be for you 넌 그렇게 지금 모습 그대로 내 곁에 있으면 돼 난 다시 태어나도 영원히 너만 바라볼게
잊혀지다 (Feat. 양다일),정키,우연이라도 마주할 수 있기를 잠시라 해도 함께하는 순간을 혹 난 아니 왜 난 바라면서 고갤 저었던 날 너는 생각은 할까 다정하지만은 않았지 화가 나면 서로 멀어져야 했던 우리 그래 우리 그때로 다시 돌아갈 순 없는 걸까 내 서툰 감정들 때문에 헤어지자고 말했던 내가 너무 원망스러워 니가 너무 보고 싶은 걸 널 만난다면 볼 수 있다면 그럴 수 있다면 니가 바랬던 그 사소한 부탁도 짓궂은 장난도 나는 널 만났을 때 함께 바라볼 때 조금 어색할지 모를 그때엔 꼭 미안했었다고 어리석었다고 고맙다고 힘들진 않니 물어나 볼 걸 뒤돌아설 때 내가 잘못했다고 말없이 안아줄 걸 그게 너무 후회가 돼 널 만난다면 볼 수 있다면 그럴 수 있다면 니가 바랬던 그 사소한 부탁도 짓궂은 장난도 나는 널 만났을 때 함께 바라볼 때 조금 어색할지 모를 그때엔 꼭 미안했었다고 어리석었다고 고맙다고 말해 내 얕은 기억에 니가 지워지기 전에 내게도 기회를 줘 You You My Love
나의 옛날이야기,아이유,쓸쓸하던 그 골목을 당신은 기억하십니까 지금도 난 기억합니다 사랑한단 말 못하고 애태우던 그날들을 당신은 알고 있었습니까 철 없었던 지난 날의 아름답던 그밤들을 아직도 난 사랑합니다 철없던 사람아 그대는 나의 모든 것을 앗으려 하나 무정한 사람아 수줍어서 말 못했나 내가 싫어 말 안했나 지금도 난 알 수 없어요 이 노래를 듣는다면 나에게로 와주오 그대여 난 기다립니다 무정한 사람아 이 밤도 나의 모든 것을 앗으려 하나 철 없던 사람아 오늘 밤도 내일 밤도 그리고 그 다음 밤도 영원히 난 기다립니다
보고 싶다,김범수,아무리 기다려도 난 못가 바보처럼 울고 있는 너에 곁에 상처만 주는 나를 왜 모르고 기다리니 떠나가란 말야 보고싶다~~보고 싶다~~ 이런 내가 미워질만큼~~ 울고 싶다~~ 네게 무릎 꿇고 모두 없던일이 될수 있다면 미칠듯 사랑했던 기억이 추억들이 너를 찾고 있지만 더 이상 사랑이란 변명에 너를 가둘수 없어 이러면 안되지만.. 죽을만큼 보고 싶다.  보고싶다~~ 보고 싶다~~ 이런 내가 미워질만큼~~ 믿고 싶다 옳은 길이라고 너를 위해 떠나야만 한다고 미칠듯 사랑했던 기억이 추억들이 너를 찾고 있지만 더 이상 사랑이란 변명에 너를 가둘수 없어 이러면 안되지만 죽을만큼 보고 싶다.  죽을 만큼 믿고 싶다~~~~
정말 사랑했을까,브라운 아이드 소울,좋았나봐 널 많이 아꼈나봐 다시 못견디게 아픈걸 보니 가슴에서 자꾸만 열이 나고 널 떠올릴때마다 그리움이 흘러 숨겨봐도 그게 잘 안되나봐 이별 앓고있는 날 다 아는걸 씩씩한척 강한척 하는 내가 웃는 눈빛마저도 우는것 같아 보인대 우리 정말 사랑하긴 했을까 느낄 수가 없잖아 작고 좁은 나의 세상속에 살던 넌 행복하긴 했을까 우리 닮은 지난 추억이 초라한 내 앞이라 더 눈부셔 너 있는 곳 너무 멀어 다가갈 수 없어 헤어져도 보내지 못하나봐 니가 돌아와줄 것만 같아서 시간가면 잊을수 있을꺼란 굳은 다짐해봐도 매일 널 찾아 헤매는데 우리 정말 사랑하긴 했을까 믿을 수가 없잖아 좋은 사람으로 니 가슴에 내 모습 남긴 했을까 니가 곁에 없는 나보다 내가 없는 니가 더 두려워 나를 지우고 쉽게 또 사랑 할까봐 지키지 못할 약속들 그땐 왜 그렇게 많이 했는지 아직도 너를 위해 난 주고 싶은게 많은데 우리 정말 사랑하긴 했을까 느낄 수가 없잖아 작고 좁은 나의 세상속에 살던 넌 행복하긴 했을까 니가 곁에 없는 나보다 내가 없는 니가 더 두려워 니 사랑이 마지막이 될까봐
안녕이라고 말하지마,다비치,떨리는 너의 입술을 난 난 처음 보았지 무슨 말 하려고 말 하려고 뜸만 들이는지 슬픈 예감은 다 맞는단 노래 가사처럼 설마 아니겠지 아닐 거야 아니어야만 돼 벌써 넌 나를 떠나 니 마음마저 떠나 또 몸마저도 떠나는데 난 몰라 널 잡을 방법을 좀 누가 내게 말해줘요 오늘밤 그 말만은 말아요 왜 날 버리고 갔나요 나 마음이 아파 가슴이 아파 눈물 차올라요 아직은 안녕 우린 안돼요 넌 그 입을 더 열지마 안녕이라고 내게 말하지마 차가운 너의 한마디가 날 주저앉혔지 세상 무너질 듯 무너진 듯 눈물만 눈물만 지금 순간이 가면 이 순간이 지나면 영영 우린 이별인데 사랑해 죽도록 사랑한 날 날 버리지 말아줘요 오늘밤 그 말만은 말아요 왜 날 버리고 갔나요 나 마음이 아파 가슴이 아파 눈물 차올라요 아직은 안녕 우린 안돼요 넌 그 입을 더 열지마 안녕이라고 내게 말하지마 이별이 뭔지 나는 몰라요 그냥 서럽고 서러워 나 사연이 많아 추억이 많아 가슴 찢어져요 아직은 안녕 우린 안돼요 넌 그 입을 더 열지마 안녕이라고 내게 말하지마 안녕이라고 내게 말하지마
기다리다,윤하 (YOUNHA),어쩌다 그댈 사랑하게 된 거죠 어떻게 이렇게 아플 수 있죠 한번 누구도 이처럼 원한 적 없죠 그립다고 천 번쯤 말해보면 닿을까요 울어보고 떼쓰면 그댄 내 맘 알까요 그 이름 만 번쯤 미워해볼까요 서운한 일들만 손꼽을까요 이미 사랑은 너무 커져 있는데 그댄 내가 아니니 내 맘 같을 수 없겠죠 그래요 내가 더 많이 좋아한 거죠 아홉 번 내 마음 다쳐도 한번 웃는 게 좋아 그대 곁이면 행복한 나라서 싫은 표정 한번 조차도 편히 지은 적 없죠 그대 말이면 뭐든 다 할 듯 했었죠 천년 같은 긴 기다림도 그댈 보는 게 좋아 하루 한 달을 그렇게 일년을 오지 않을 그댈 알면서 또 하염없이 뒤척이며 기다리다 기다리다 잠들죠 나 언제쯤 그댈 편하게 볼까요 언제쯤 이 욕심 다 버릴까요 그대 모든 게 알고 싶은 나인데 언제부터 내 안에 숨은 듯이 살았나요 꺼낼 수 조차 없는 깊은 가시가 되어 아홉 번 내 마음 다쳐도 한번 웃는 게 좋아 그대 곁이면 행복한 나라서 싫은 표정 한번 조차도 편히 지은 적 없죠 그대 말이면 뭐든 다 할 듯 했었죠 천년 같은 긴 기다림도 그댈 보는 게 좋아 하루 한 달을 그렇게 일년을 오지 않을 그댈 알면서 또 하염없이 뒤척이며 기다리다 기다리다 잠들죠 그댈 위해 아끼고 싶어 누구도 줄 수 없죠 나는 그대만 그대가 아니면 혼자인 게 더 편한 나라 또 어제처럼 이곳에서 기다리고 기다리는 나예요
내게 오는 길,성시경,지금 곁에서 딴 생각에 잠겨 걷고 있는 그대 설레는 마음에 몰래 그대 모습 바라보면서 내안에 담아요  사랑이겠죠 또 다른 말로는 설명할수 없죠 함께 걷는 이 길 다시 추억으로 끝나지않게 꼭 오늘처럼 지켜갈께요  사랑한다는 그 말 아껴둘 걸 그랬죠 이젠 어떻게 내 맘 표현해야 하나 모든 것이 변해가도 이 맘으로 그대 사랑할께요  망설였나요 날 받아주기가 아직 힘든가요 그댈 떠난 사람 그만 잊으려고 애쓰지마요 나 그때까지 기다릴테니  사랑한다는 그 말 아껴둘 걸 그랬죠 이젠 어떻게 내맘 표현해야 하나 모든 것이 변해가도 이 맘으로 그대 사랑할께요  눈물이 또 남아있다면 모두 흘려버려요 이 좋은 하늘아래 우리만 남도록  사랑할 수 있나요 내가 다가간만큼 이젠 내게 와줘요 내게 기댄 마음 사랑이 아니라해도 괜찮아요 그댈 볼 수 있으니 괜찮아요 내가 사랑할테니 -
Rain Drop,아이유,소나기가 내려온다 내 머리위로 갑자기 말도 없이 젖어버리겠네 추억이 흘러 내린다 따라 눈물도 흐른다 바보처럼 집에가는길 아직도 멀기만한데 우산도 없이 감기걸릴것만 같아 이 길이 너에게로 돌아갈수 있는 길이면 젖어도 좋은데 Oh Rain Drop Oh Rain Drop 사랑이 참 모자라구나 Oh Rain Drop Oh Rain Drop 사랑은 저 빗방울처럼 모두 까맣게 잊어버리고 젖어 버리고선 아파하는 감기같은 걸까요  지난 여름날 햇살아래 짜증내고 뒤돌아 서버린 내 어리석음 예전처럼 우산을 들고 서있는 너를 본다면 참좋을 것같아 Oh Rain Drop Oh Rain Drop 사랑이 참 모자라구나 Oh Rain Drop Oh Rain Drop 사랑은 저 빗방울처럼 모두 까맣게 잊어버리고 젖어 버리고선 아파하는 감기같은 걸까요 쉽게 내쳐버린 말 야속했던 얘기로 많이 상처받았을 네가슴 이지만 오 아직도 내가 있다면 그안에 내가 있다면 젖은 발로 달려가고만 싶어 oh rain drop oh rain drop 사랑이 참 모자라구나 oh rain drop oh rain drop 사랑은 저 빗방울처럼 정말 까맣게 잊어버리고 젖어 버리고선 아파하는 감기같은 걸까요 그런 못된 감기같은 걸까요 내사랑은 항상 왜 이럴까요
여전히 아름다운지,김연우,첨엔 혼자라는게 편했지 자유로운 선택과 시간에 너의 기억을 지운 듯 했어 정말 난 그런줄로 믿었어 하지만 말야 이른 아침 혼자 눈을 뜰때 내 곁에 니가 없다는 사실을 알게 될 때면 나도 모를 눈물이 흘러 변한 건 없니 날 웃게 했던 예전 그 말투도 여전히 그대로니 난 달라졌어 예전만큼 웃질 않고 좀 야위었어 널 만날때 보다 나를 이해해 준 지난 날을 너의 구속이라 착각했지 남자다운 거라며 너에겐 사랑한단 말조차 못했어 하지만 말야 빈 종이에 가득 너의 이름 쓰면서 네게 전화를 걸어 너의 음성 들을 때 나도 모를 눈물이 흘러 변한 건 없니 내가 그토록 사랑한 미소도 여전히 아름답니 난 달라졌어 예전만큼 웃질 않고 좀 야위었어 널 만날때 보다 그는 어떠니 우리 함께한 날들 잊을 만큼 너에게 잘해주니 행복해야돼 나의 모자람 채워줄 좋은 사람 만났으니까
소주 한 잔,임창정,술이 한 잔 생각나는 밤 같이 있는 것 같아요 그 좋았던 시절들 이젠 모두 한숨만 되네요 떠나는 그대 얼굴이 혹시 울지나 않을까 나 먼저 돌아섰죠 그때부터 그리워요 사람이 변하는 걸요 다시 전보다 그댈 원해요 이렇게 취할때면 꺼져버린 전화를 붙잡고 여보세요 나야 거기 잘 지내니 여보세요 왜 말 안하니 울고 있니 내가 오랜만이라서 사랑하는 사람이라서 그대 소중한 마음 밀쳐낸 이기적인 그때의 나에게 그대를 다시 불러오라고 미친듯이 외쳤어 떠나는 그대 얼굴이 마치 처음과 같아서 나 눈물이 났어요 그때부터 그리워요 사람이 변하는 걸요 다시 전보다 그댈 원해요 이렇게 취할때면 바뀌어버린 전화번홀 누르고 여보세요 나야 거기 잘 지내니 오랜만이야 내 사랑아 그대를 다시 불러오라고 미친듯이 울었어 우 여보세요 나야 정말 미안해 이기적인 그때의 나에게 그대를 다시 불러오라고 미친듯이 외쳤어
기다릴게,하동균/이정,한걸음 걸어가죠 니 모습 눈물에 가리죠 내 눈물 밟으며 가까이 가까이 다가오는 너 초라한 내 모습이 니 마음 아프게 할까 겁나 숨죽여서 나 울고 있죠 꿈꾸는 듯 아름다운 내 사랑 점점 멀어지죠 나 니가 없는 이 세상에 시간에 혼자 살아 사는게 사는 것이 아니라도 늘 그 자리에 눈 감는 날 까지 나 영원히 너를 기다릴게 지우려 애를 써도 가슴에 니가 매일 얹혀서 너를 계속 나 찾아 가죠 내 사랑이 짐이 될까 두렵죠 못난 내가 밉죠 나 니가 없는 이 세상에 시간에 혼자 살아 사는게 사는 것이 아니라도 늘 그 자리에 눈 감는 날 까지 나 영원히 나 나 니가 없는 이 세상에 시간에 혼자 살아 매일 널 기다리다 지쳐가도 끝내 네게 나 못한 말 울음부터 나왔던 말 널 사랑한다 사랑한다 끝내 못한 말 나 니가 없는 이 세상에 시간에 추억에 살아도 사는 것이 아니라도 늘 그 자리에 눈 감는 날 까지 나 영원히 너만 사랑할께
그 남자 그 여자 (Feat. 장혜진),바이브,혹시 니가 다시 돌아올까봐 다른 사랑 절대 못해 남잘 울렸으면 책임져야지 니가 뭘 알아 남자의 마음을 모든걸 다 주니까 떠난다는 그 여자 내 전부를 다 가져간 그 여자 한때는 내가 정말 사랑했던 그 여자 다 믿었었어 바보같이 여자는 다 똑같나봐 혹시 니가 다시 돌아올까봐 다른 사랑 절대 못해 여잘 울렸으면 책임져야지 니가 뭘 알아 여자의 마음을 모든걸 다 주니까 떠난다는 그 남자 내 전부를 다 가져간 그 남자 한때는 내가 정말 사랑했던 그 남자 다 믿었었어 바보같이 남자는 다 똑같나봐 우린 미치도록 사랑했었지 우린 미치도록 사랑했었지 모든걸 다 주니까 떠난다는 그 남자 내 마음하나 몰라주는 그 남자 한때는 내가 정말 사랑했던 그 남자 다 믿었었어 바보같이 그땐 사랑이 이별인줄 모르고 그런줄도 모르고 다 믿었었어 우리둘이
