Title,Singer,Lyric
너를 좋아하니까,뷰티핸섬,넌 여기 있는데 손 닿을 수 있는 바로 내 앞에 여기에 넌 생각하겠지 내가 왜 얘기 않는지 하지만 아무 말도 할 수 없었어 오 그대 때문에 이제 내 마음 감출 순 없지만 그대 눈을 볼 때면 난 다시 말을 잃어 버리네 나의 슬픈 사랑아 얼마나 네 손을 잡고 싶었었는지 얼마나 너와 함께 걷고 싶었는지 혹시 아니 내가 왜 이렇게 얘기하는지 난 너를 좋아하니까 길을 걷다가 연인들이 내 곁을 스치면 사무치는 그리움 하지만 아직도 난 너에게 다가갈 수 없어 날 보여주기 힘들어 너와 함께 있으면 얼마나 네 손을 잡고 싶었었는지 얼마나 너와 함께 걷고 싶었는지 혹시 아니 내가 왜 이렇게 얘기하는지 난 너를 좋아하니까 닫힌 너의 마음에 가까이 다가가긴 힘들지만 내 맘 보여준다면 나를 이해할 수 있겠니 슬픈 나의 사랑아 얼마나 네 손을 잡고 싶었었는지 얼마나 너와 함께 걷고 싶었는지 혹시 아니 내가 왜 이렇게 얘기하는지 난 너를 좋아하니까 얼마나 네 손을 잡고 싶었었는지 얼마나 너와 함께 걷고 싶었는지 혹시 아니 내가 왜 이렇게 얘기하는지 난 너를 사랑하니까
자꾸 생각나,소란 (SORAN)/Sam Ock/꽃잠프로젝트,지금 새벽 두 시 여긴 아침 열 시 이불을 펴고 아침을 차려 그러다가 널 생각하고 불을 끄고서 커피를 마셔 눈을 감으면 밖으로 나가 네가 너무 보고 싶어서 같은 지구에 있어도 다른 시계를 보네요 네가 자꾸 생각나 자꾸만 생각나 아침엔 저녁에도 네 모습이 그리워 자꾸만 그리워 밤 늦게 새벽에도 여긴 눈이 내려 여긴 지금 비 와 커튼을 걷고 창문을 닫아 그러다가 널 생각하고 장갑을 끼고 우산을 펴고 눈을 밟으면 어깨가 젖어도 네가 너무 보고 싶어서 다른 계절에 있어도 같은 생각 하나요 네가 자꾸 생각나 자꾸만 생각나 비오면 비가 오면 네 모습이 그리워 자꾸만 그리워 눈 오면 눈이 오면 I don't care no I don't care Any weather and anywhere I'll give you a little peace of mind in any place and any time And my affection and every little intention Is seeking for a sign 'cause once the connection is made Every season it whispers your name And each memory speaks of a place When we shared a time in space Do you recall the sights and the smells Oh you do I remember them well So whether any weather or in the breeze I'm thinkin' 'bout you do you think of me 네가 자꾸 생각나 자꾸만 생각나 아침엔 저녁에도 네 모습이 그리워 자꾸만 그리워 밤 늦게 새벽에도 네가 자꾸 생각나 자꾸만 생각나 비 오면 비가 오면 네 모습이 그리워 자꾸만 그리워 눈 오면 눈이 오면 네가 자꾸 생각나 자꾸만 생각나 비 오면 비가 오면 네 모습이 그리워
이화동 (Duet With 한희정),에피톤 프로젝트,우리 두손 마주잡고 걷던 서울 하늘동네 좁은 이화동 골목길 여긴 아직 그대로야 그늘 곁에 그림들은 다시 웃어보여줬고 하늘 가까이 오르니 그대 모습이 떠올라 아름답게 눈이 부시던 그해 오월 햇살 푸르게 빛나던 나뭇잎 까지 혹시 잊어버렸었니 우리 함께 했던 날들 어떻게 잊겠니 아름답게 눈이 부시던 그해 오월 햇살 그대의 눈빛과 머릿결 까지 손에 잡힐듯 선명해 아직 난 너를 잊을 수가 없어  그늘 곁에 그림들은 다시 웃어보여줬고 하늘 가까이 오르니 그대 모습이 떠올라 아름답게 눈이 부시던 그해 오월 햇살 푸르게 빛나던 나뭇잎 까지 혹시 잊어버렸었니 우리 함께 했던 날들 어떻게 잊겠니 아름답게 눈이 부시던 그해 오월 햇살 그대의 눈빛과 머릿결 까지 손에 잡힐듯 선명해 아직 난 너를 잊을 수가 없어  그래 난 널 지울 수가 없어
첫눈이 오면,스탠딩 에그,손이 시려오면 아직도 그날이 어제인 것 같아 같은 주머니에 따뜻했던 우리 두 손 봄을 밀어내고 여름을 버티고 가을을 참아도 첫 눈 내려오면 파고드는 너의 기억 아직도 그댄 아직도 그땐 첫눈처럼 다시 내려앉아 나의 손끝에 내 기억 끝에 잠시 머물다가 사라져 눈이 쌓여가면 다시 또 그날로 돌아간 것 같아 함께 걸어가면 새겨지던 우리 흔적 봄을 밀어내고 여름을 버티고 가을을 참아도 첫 눈 내려오면 파고드는 너의 기억 아직도 그댄 아직도 그땐 첫눈처럼 다시 내려앉아 나의 손끝에 내 기억 끝에 잠시 머물다가 사라져 아직도 그댄 아직도 그땐 첫눈처럼 다시 내려앉아 나의 손끝에 내 기억 끝에 잠시 머물다가 사라져 손이 시려오면 아직도 그날이 어제인 것 같아 같은 주머니에 따뜻했던 우리 두 손 꼭 잡았던 우리 두 손
I Do,어쿠스틱 콜라보,i do oh yes i do 맘은 벌써 다 허락했어요 매일 잠들때 마다 난 꼭상상하죠 눈부신 날의 프러포즈를 monday to oh friday 어느요일에 터져버릴까요 그대 그말 한마디에 난 녹아요 그대의 그 말한마디에 내가슴이 춤춰요 결혼해요 나 그저흔한 반지라도 좋아요 그마음만 느낄수만 있다면 oh winkle twinkle it's so sunshine day 그날이 오늘이라면 좋을것같은데 혹시나오늘 터질까봐 자꾸만 두근거리는 기다림 기다림 기다림 기다림 oh i do oh yes i do 애타는 맘을 왜몰라주나요 그대 그말 한마디에 난 녹아요 그대의 그 말한마디에 난 춤춰요 i do i do i do 오 네번째손가락이 간지러워요 용기없는 그대 때문에 화나려고 하나봐 결혼해요 나 그저 흔한 반지라도 좋아요 그마음만 느낄수만 있다면 oh winkle twinkle it's so sunshine day 그날이 오늘이라면 좋을것같은데 yes i do 더이상 머뭇거리지 말아요 오늘은왠지 느낌좋은날 oh winkle twinkle it's so sunshine day yes i do 내 대답은 항상 yes i do 나 먼저 말하게 만들진 말아요 참고 기다림 기다림 기다림 오 기다림 i do oh yes i do 애타는 맘을 왜 몰라주나요 그대 그 말 한마디에 난 녹아요 그대의 그 말 한마디에 난 춤춰요 i do i do i do
따뜻해줘,롱디 (LONG:D),네가 나를 안아줬을 때 모든 게 괜찮아질 거라는 걸 알았어 내 속에 담아둔 말들 이제 모두 다 상관없어 너만 있다면 난 약하지 않아 찬 새벽이 오면 긴 밤 뒤척인 내가 미워서 갈 곳도 없이 걸은 적 있었어 따뜻해줘 언제나 그 눈빛으로 바라봐줘 내게 확신을 줘 따뜻해줘 식어버리지 말고 지금처럼 따뜻하게 대해줘 얼어붙어버린 이 지구에 마지막 남은 내 편이 돼줘 Baby 네가 나를 알아봤을 때 모든 게 달라질 거란 걸 미처 몰랐어 빙하기가 온다 해도 난 널 위해 죽을거야 봐 네가 따뜻해서 봄이 왔어 찬 새벽이 오면 긴 밤 뒤척인 내가 미워서 갈 곳도 없이 무작정 떠나고 싶었어 따뜻해줘 언제나 그 눈빛으로 바라봐줘 내게 확신을 줘 따뜻해줘 식어버리지 말고 지금처럼 따뜻하게 대해줘 얼어붙어버린 이 지구에 마지막 남은 내 편이 돼줘 Baby 워어 워어 워어 워어 워어 워어 따뜻해줘 내게만 따뜻해줘 워어 워어 워어 워어 워어 워어 따뜻해줘 내게만 따뜻해줘 갈 곳도 없이 무작정 떠나고 싶었어 따뜻해줘 언제나 그 눈빛으로 바라봐줘 내게 확신을 줘 따뜻해줘 식어버리지 말고 지금처럼 따뜻하게 대해줘 얼어붙어버린 이 지구에 마지막 남은 내 편이 돼줘 Baby 워어 워어 워어 워어 워어 워어 따뜻해줘 내게만 따뜻해줘 워어 워어 워어 워어 워어 워어 따뜻해줘 내게만 따뜻해줘
길었던 너와의 연애를 마치고 (With 조형원),새봄 (saevom),이른 새벽 깨어나 텅 빈 너의 빈자리를 물끄러미 바라보다가 그렇게 못 견디게 그리운 너를 눌러 참고 또 참으며 하루를 시작한다 우연히 너를 본다면 사무치게 보고 싶었다고 달려가 안기고 싶은데 수십 번 연습해봐도 수백 번을 그려보아도 넌 마지막 그 모습 그대로 익숙해진 늦은 밤 잠 못 든 채 우리를 하염없이 되새기다가 그렇게 처연하게 흐르는 눈물을 꾹 참고 또 참으며 하루를 정리한다 꿈에서 너를 만나면 사무치게 그리웠었다고 소리 내어 울고 싶은데 수십 번 연습해봐도 수백 번을 그려보아도 넌 떠나던 그 모습 그대로 난 하루를 후회로 살아 너는 정말 잘 지내고 있니 씩씩하게 참고 싶은데 아무리 생각해봐도 또 내일을 다짐해봐도 널 이겨낼 수 없을 것 같아 난 이겨낼 수 없을 것 같아
거울,국카스텐,벌거벗은 너의 시선은 벌거벗은 내 몸을 보고 차갑게 너는 나를 안고 야속하게도 키스했네 단단했던 너의 향기에 흔들렸던 나의 발걸음은 비틀거리며 지쳐갔네 비참하게도 너를 찾네 조용히 귀를 막은 채 눈을 감으며 춤을 추는 너 등 뒤에 나를 놓은 채 거울을 보며 춤을 추는 너 거칠은 손을 내밀며 같이 하자고 말을하는 넌 불안한 몸짓으로 난 거울을 보며 나를 찾고있네 눈을 가린 채 춤을 추네 귀를 막은 채 춤을 추네 눈을 가린 채 춤을 추네 귀를 막은 채 춤을 추네 조용히 귀를 막은 채 눈을 감으며 춤을 추는 너 등 뒤에 나를 놓은 채 거울을 보며 춤을 추는 너 거칠은 손을 내밀며 같이 하자고 말을 하는 넌 불안한 몸짓으로 넌 거울을 보며 나를 찾고있네
Ticket (Remastering Ver.),CHEEZE (치즈),차곡히 쌓인 베게 위로 넘어지곤 일어나기가 싫어 그저 그냥 멍하게 지은 웃음이 쓴 커피 같은 날엔 눈을 감고 싶어 숨을 크게 쉬고 어깨를 펴봐도 발걸음은 왜 더 무겁기만 한지 시간을 일부러 잃어버리고 떠나봐도 괜찮을 것 같아 같이 있고 싶은 그대와 온종일 놀러다닌데도 이상하지 않은 날 무거운 기분 다 버리고 I want you to stay with me 나랑 같이 떠나요 책과 노트 다 갖다 던져놓고 일이 일상인 텅 빈 하루도 못 놀고 월화수목금요일 노을 빛 받기 전까지 책임감이 대신 숨을 쉬는 이 곳 so get it now 여기 holiday ticket 핑계가 필요한 휴식은 저만큼 뒤에 당당히 던져 우리의 back and tie 자유 혁명이야 아침과 낮밤 다 Today tonight right it now on board to paradise 미뤄뒀던 낮잠 하품지운 그대와 밀려있는 1분 1초들을 파묻고 Hop in this cruze and get your move 가방 가득 잠 못 이루는 기대로 눌러 담고서 Everyday holiday ticket check In to your heart 미뤄둔 웃음 짓고서 조금 지루하지 않게 같이 있고 싶은 그대와 온종일 놀러다닌데도 이상하지 않은 날 무거운 기분 다 버리고 I want you to stay with me 나랑 같이 떠나요 아브라카다브라 하쿠나마타타 암거나 골라 봐봐도 다 on Bording pass port Leaving in the city ticket is in Your minutes Take a cpr in your life and Your time Everyday is holiday ticket so Check into your heart 미소 지은 넌 It's all right OK 떠나고 돌아보더라도 You've Got to way So let you go that you know 어디로든 Gotta go 같이 있고 싶은 그대와 온종일 놀러다닌데도 이상하지 않은 날 무거운 기분 다 버리고 I want you to stay with me 나랑 같이 떠나요
봉숙이,장미여관,야 봉숙아 말라고 집에 드갈라고 꿀발라스 났드나 나도 함 묵어보자 아까는 집에 안 간다고 데낄라 시키돌라케서 시키났드만 집에 간다 말이고 못 드간다 못 간단 말이다 이 술 우짜고 집에 간단 말이고 못 드간다 못 간단 말이다 묵고 가든지 니가 내고 가든지 야 봉숙아 택시는 말라 잡을라고 오빠 술 다 깨면 집에다 태아줄게 태아줄게 저기서 술만 깨고 가자 딱 30분만 셔따 가자 아줌마 저희 술만 깨고 갈게요 못 드간다 못 간단 말이다 이 술 우짜고 집에 간단 말이고 못 드간다 못 간단 말이다 묵고 가든지 니가 내고 가든지 못 드간다 못 간단 말이다 이 술 우짜고 집에 간단 말이고 못 간단 말이다 묵고 가든지 니가 내고 가든지 사랑을 찾아서 사람을 찾아서 오늘도 헤매고 있잖아 사랑을 찾아서 사람을 찾아서 오늘도 헤매고 있잖아
긴긴밤,블루파프리카,홀로 남겨질 그대에게 나의 마음을 보내요 괜찮아 돌아올게 빛나던 너와의 날들을 잊지 못해 약속해 다시 올게 그때는 영원을 약속할게 다시 또 긴긴 밤이 지나면 우린 돌아갈 수 없겠지 이렇게 긴긴 하늘 지나면 서로 다른 꿈을 꾸겠지 안녕 먼 길을 떠날 나에게 그대 눈물을 띄워요 괜찮아 돌아올게 빛나던 너와의 추억을 잊지 못해 약속해 다시 올게 그때는 떠나가지 않을게 다시 또 긴긴 밤이 지나면 우린 돌아갈 수 없겠지 이렇게 긴긴 하늘 지나면 서로 다른 꿈을 꾸겠지 안녕 끝나지 않은 우리의 이야기 다시 또 긴긴 밤이 지나면 우린 돌아갈 수 없겠지 이렇게 긴긴 하늘 지나면 서로 다른 꿈을 꾸겠지 다시 또 긴긴 밤이 지나면 우린 돌아갈 수 없겠지 이렇게 긴긴 하늘 지나면 서로 다른 꿈을 꾸겠지 오 오오 오 오오 오 오오 오 오오 오 오오 오 오오 오 오오 오 오오 오 오오 안녕 끝나지 않은 우리의 이야기
나한테 집중해,슈가볼,말리지마 지금 우리 헤어지자고 말 할거야 오랫동안 속에 품었던 말이야 난 이렇게 끌려다닐 수 없어 더 이제 그만해 네게 말할 거야 웃지 좀 마 사람이 진지하게 앞에서 말하잖아 오늘은 확실히 말하고 난 넘어갈거야 떨리는 내 손 잡고 왜 이러는 거야 그만해 말이 막히잖아 물론 약간은 내가 조르듯이 우리 시작한 것도 알지만 만나는 건지 아닌 건지 나만 늘 혼자처럼 느끼잖아 세상에 나 빼고 모든 네 주변을 나보다 훨씬 더 아끼잖아 이렇게 난 못하겠어 한마디 싫은 말도 못하고 더 많이 좋아한 건 나라고 사실 너도 싫지않다는 그 말이 내겐 너무 부족해보여 원하는 건 딱 하나 나한테 집중해 웃지 좀 마 사람이 진지하게 앞에서 말하잖아 오늘은 확실히 말하고 난 넘어갈거야 떨리는 내 손 잡고 왜 이러는 거야 그만해 말이 막히잖아 물론 약간은 내가 조르듯이 우리 시작한 것도 알지만 만나는 건지 아닌 건지 나만 늘 혼자처럼 느끼잖아 세상에 나 빼고 모든 네 주변을 나보다 훨씬 더 아끼잖아 이렇게 난 못하겠어 한마디 싫은 말도 못하고 더 많이 좋아한 건 나라고 사실 너도 싫지않다는 그 말이 내겐 너무 부족해보여 원하는 건 딱 하나 나한테 집중해 한참 지쳐 놓고 싶어질 때 그 때마다 너의 미소가 날 무너지게 해 한마디 싫은 말도 못하고 더 많이 좋아한 건 나라고 사실 너도 싫지않다는 그 말이 내겐 너무 부족해보여 원하는 건 딱 하나 나한테 집중해
살빼지 마요,소란 (SORAN),오늘은 그냥 잘 수 없어 이 밤은 이렇게 비까지 오는데 어떻게 안 돼 지금 먹으면 지금껏 쌓은 모든 것들이 한순간에 물거품이 돼 두 볼에 토실토실 살이 차올라도 난 먹고 잘 거야 엄마랑 동생이 날 말린다 해도 내일 생각할 거야 전화길 들고 고민할 거야 지난번 마지막으로 먹었던 게 양념이였는지 후라이드였는지 살 빼지 마요 그대 오늘은 그냥 잘 수 없어 이 밤은 이렇게 비까지 오는데 어떻게 안 돼 계속 그렇게 참으면 내 맘이 아프잖아 오늘 밤엔 다 잊어줘요 두 볼에 토실토실 살이 좀 있는 모습이 더 귀여워 엄마랑 동생이 널 말린다 해도 신경 쓰지 말아요 정말 그냥 하는 말이 아니야 도대체 나는 하나도 모르겠어 내 눈엔 지금 너무 완벽한데 살빼지 마요 그대로 있어줘요 살빼지 마요 두 볼에 토실토실 살이 좀 있는 모습이 더 귀여워 엄마랑 동생이 널 말린다 해도 신경 쓰지 말아요 정말 그냥 하는 말이 아냐 도대체 나는 하나도 모르겠어 내 눈엔 지금 너무 완벽한 너 살빼지 마요 그대로 있어줘요 살빼지 마요 그대로 있어줘요
담담하게,심규선 (Lucia),담담하게 너의 앞에서 웃어보이려 얼마나 많이 노력하는지 그댄 모를거에요 정말 모를거에요 생각보다 더 나 많이 노력해요 그대 맘에 드는 사람이 되고 싶어서 그대가 말한 온갖 작품을 가슴 속에 새기고 듣고 보고 외워도 우리의 거린 좀처럼 좁혀지질 않네요 아무것도 모른다고 그대는 내게 너무나 자주 아무렇지 않게 얘기하지만 아 나로 하여금 노래 부르게 만드는 사람이 그대라는 걸 나는 알고 있지요 알아요 그대 맘에 드는 사람이 되고 싶어서 그대가 말한 온갖 작품을 가슴 속에 새기고 듣고 보고 외워도 우리의 거린 좀처럼 좁혀지질 않네요 얽매이는 기분이 들면 안되니까요 나는 다가서다가도 물러나요 보여주고 싶지만 드러낼 순 없기에 그대의 옷자락 끝만 붙잡고 있는 걸 아무것도 모른다고 그대는 내게 너무나 자주 아무렇지 않게 얘기하지만 아 나로 하여금 노래 부르게 만드는 사람이 그대라는 걸 나는 알고 있지요 사랑 앞에 뭐 그리 두려움이 많나요 나는 몰라요 그대 말처럼 잘 모르겠어요 아 나로 하여금 이토록 가슴이 뛰고 벅차오르게 만드는 사람 그대라는 것만 알아요
한 번쯤 니가 먼저,바닐라 어쿠스틱,오늘도 전화기를 보다 내가 먼저 문자 답이 없는 넌 참 혹시 네 맘엔 내가 없나 다른 사람 만나 웃고 있는 걸까 한 번쯤은 네가 먼저 내게 전화를 걸어 먼저 웃어주면 내게 그랬으면 한 번쯤은 네가 먼저 보고 싶단 말도 먼저 해줬으면 내게 그랬으면 my love is so true my love is so real I wanna see your mind my love is so true my love is so real I wanna see your mind 뭘까 네 맘을 난 몰카 하고 싶어 내가 좋기는 한 건지 어려워 널 대하는 방법 헷갈리면서도 왜 네게 끌리는지 한번쯤은 네가 먼저 내게 전화를 걸어 먼저 웃어주면 내게 그랬으면 한번쯤은 네가 먼저 보고 싶단 말도 먼저 해줬으면 내게 그랬으면 my love is so true my love is so real I wanna see your mind my love is so true my love is so real I wanna see your mind 조금만 더 내게 맘을 보여 숨겨온 맘을 보여 내가 갈 수 있다면 조금만 더 내게 맘을 열어 닫힌 그 맘을 열어 내가 갈 수 있다면 my love is so true my love is so real I wanna see your mind my love is so true my love is so real I wanna see your mind
근황,가을방학,잡은 손을 놓고 잠시 흔들고 의미 없는 인사말 몇 번으로 이별은 이뤄지고 돌아오는 길을 홀로 걸으며 혼자가 된 자신에 감탄하며 조금은 웃었다고 만남이라는 사치를 누리다 헤어짐이라는 오만을 부린 우리 한 사람이 떠나갈 땐 참 많은게 떠나 다들 잘 지내나요 난 별 일 없는데 다들 행복한가요 난 웃고 있는데 세상 속 우리 모습이 이토록 슬픈 건 내 못난 마음이 잔뜩 흐려져서겠지 만남이라는 사치를 누리다 헤어짐이라는 오만을 부린 우리 한 사람이 떠나갈 땐 참 많은게 떠나 다들 잘 지내나요 난 별 일 없는데 다들 행복한가요 난 웃고 있는데 세상 속 우리 모습이 이토록 슬픈 건 내 못난 마음이 잔뜩 흐려져서겠지 그댄 잘 지내나요 난 별 일 없는데 정말 행복한가요 난 울고 있는데 멀어진 그대 모습이 이토록 슬픈 건 한때는 그 누구보다 가까웠던 사람이기에
난 좋아,정준일,사랑이란 여전히 내겐 두려운 걸 널 떠올리던 하루는 내겐 너무나 길고 어려워 난 모르겠어 근데 왜 나 널 생각하면 웃음이 날까 친구와 수다를 떨 때도 문득 네가 보여 가끔 야한 상상 할 때도 네가 왜 아른거리는 건데 나 웃음이나 날 바보로 만들어버린 네가 좋아 그래 나 너를 사랑해 사랑해 결국엔 내가 졌구나 너에게 사실은 말야 내 맘이 너를 향해 가는 걸 난 좋아 난 좋아 따스하게 내 손을 잡아줘 부끄럽지만 말할래 나만 좋아해줘 가끔 내가 억지 부려도 그냥 귀엽게 웃어주겠니 철이 없잖아 네가 너무 좋아서 난 또 그럴 거야 그래 나 너를 사랑해 사랑해 결국엔 내가 졌구나 너에게 사실은 말야 내 맘이 너를 향해 가는 걸 난 좋아 난 좋아 따스하게 내 손을 떨리는 내 마음을 안아줘 그래 나 너를 사랑해 사랑해 결국엔 내가 졌구나 너에게 내가 널 이겨서 뭐하겠니 사실은 말야 내 맘이 너를 향해 가는 걸 난 좋아 난 좋아 따스하게 내 손을 잡아줘 언제나 지금처럼
Don (Feat. Dok2 The Quiett 천재노창),BILL STAX (빌스택스),그대의 장 지갑 혹은 주머니 혹은 은행계좌와 침대 밑 어딘가 혹은 도자기 속 두꺼운 책 사이 혹은 신발 깔창 밑 엄마카드까지 돈 있는 델 알고 우린 털어 돈 돈 돈 있는 델 알고 우린 털어 돈 돈 돈 있는 델 알고 우린 털어 돈 돈 돈 있는 델 알고 우린 털어 돈 돈 돈 있는 델 알고 우린 털어 털어 털어 숨겨봤자야 다 티나 like turner 터너 터너 꽉 차도 모자라 쑤셔 봐 더 넣어 더 넣어 더 넣어 큰돈 만 챙기고 잔돈은 버려 버려 버려 한번 지껄인 말은 난 지킬 때 까지 잔소리 하며 안 시켜도 하지 my shit gettin started 그 느낌이 나지 im makin my young money nicki minajin 내 성공은 한국 내 실패는 할롱 예상을 뒤엎고 비켜나가지 my dick gettin harder her pussy got wet 조금 이따 나 가니 잘 씻겨놔 빨리 lets go 배춧잎 cheese bread my dinero 어제 5천을 시계에 썼지만 달 이내로 다시 메꿔 전혀 아무렇지 않은 듯 내일 이면 i be fine i be prolly good okay 이젠 롤스 로이스 가 내 목전에 fuck bein on some chill shit i go zero to one hunned real quick illionaire records 벌써 삼년 만에 shit 여기까지 왔네 그대의 장 지갑 혹은 주머니 혹은 은행계좌와 침대 밑 어딘가 혹은 도자기 속 두꺼운 책 사이 혹은 신발 깔창 밑 엄마카드까지 돈 있는 델 알고 우린 털어 돈 돈 돈 있는 델 알고 우린 털어 돈 돈 돈 있는 델 알고 우린 털어 돈 돈 돈 있는 델 알고 우린 털어 돈 돈 돈 니 놈들이 감히 돈에 대해서 털어 니 연봉을 우리는 한 달에 벌어 versace givenchy 옷 빨래를 널어 저녁엔 최고급 쇠고기를 썰어 거짓말이 아냐 내 인생은 쩔어 fuck bitches get money 내 인생의 motto 난 50평 아파트에 혼자서 살어 심심할 틈 없어 난 빡세게 살어 이것들 다 끝나면 가야 돼 바로 새 차 계약하러 mufucka i'm ballin 1llionaire gang we gettin that money 니 짭퉁 구찌 지갑에 있는 money 국세청으로부터 떼이는 money 난 돈 많고 잘 생겼지 날 보면 심지어 멀쩡한 남자도 게이로 변해 있는 델 알고 우린 털어 워 bitch u gotta have my money 워 매일 하던 거 또 하지 워 get money get rich motherfucka 워 그대의 장 지갑 혹은 주머니 혹은 은행계좌와 침대 밑 어딘가 혹은 도자기 속 두꺼운 책 사이 혹은 신발 깔창 밑 엄마카드까지 돈 있는 델 알고 우린 털어 돈 돈 돈 있는 델 알고 우린 털어 돈 돈 돈 있는 델 알고 우린 털어 돈 돈 돈 있는 델 알고 우린 털어 돈 돈 돈 난 돈 안 벌어 니 돈 다 털어 매달 말일 날 통장처럼 0원할듯 니 신세 타령만 하다가 뒤지지 송장처럼 털 것도 없는 니 신세 금어금니 하나쯤 팔아서 티 내봐 어른 티 서른이 넘어서 세살 때 버릇이 남아서 되겠냐 어른이 I don't make money I take money Ya'll rap money 니 Rap money 사실 앵벌이 한 Fake money 쇼미에 나오면 10원도 못 벌고 그대로 땡처리나 당하고 무너질 새끼들 현실은 TV완 달라 it ain't funny 너흰 Game money 수준은 딱 그정도 나와 천재노창 도끼 더큐는 오션스4 시원하게 터는 중 목표는 10억앞에 내 꿈을 이뤄갈 때 너희는 지켜봐 우리가 말하던 Ripple Effect 247 365 매일이 추석 So 니들이 뿌리면 우리가 알아서 걷어 Dough Mula Racks Gwala Cash 있는델 알고 우린 털어 Turn up I don't make money I take money Ya'll rap money 이게 내 일거리 Whoa 그대의 장 지갑 혹은 주머니 혹은 은행계좌와 침대 밑 어딘가 혹은 도자기 속 두꺼운 책 사이 혹은 신발 깔창 밑 엄마카드까지 돈 있는 델 알고 우린 털어 돈 돈 돈 있는 델 알고 우린 털어 돈 돈 돈 있는 델 알고 우린 털어 돈 돈 돈 있는 델 알고 우린 털어 돈 돈 돈
사랑이 또 될까요,바닐라 어쿠스틱,어떤말로 시작하는게 그댈 울지 않게 할까요 미안해요 여기까진가 봐요 비켜갈 수 없었던 인연 이라 생각했었던 운명 인줄로만 알았던 사랑 내 욕심만으론 안되나봐요 전부였었던 그대를 담고 살며 다른 누굴만나서 사랑이 또 될까요 안되겠죠 내가 죽어도 그만가요 돌아보지 말아요 죽을 것 만 같은 내맘이 망설이는 그댈 잡고 보낼 수 없으니 내 욕심만으론 안되나봐요 전부였었던 그대를 담고 살며 다른 누굴만나서 사랑이 또 될까요 안되겠죠 내가 죽어도 그만가요 돌아보지 말아요 죽을 것 만 같은 내맘이 망설이는 그댈 잡고 보낼 수 없으니 괜찮나요 그대가 나보다 힘들단거 알아요 아무렇지 않을 수 없다면 죽을만큼 아플께 널 지워볼께 잊고살며 다른 누굴 만나고 다른 사랑을 하고 안되겠죠 내가 죽어도 그만가요 돌아보지 말아요 죽을 것 만 같은 내맘이 망설이는 그댈 잡고 보낼 수 없으니 정말 그댈 보낼 수 없으니
Superfantastic (아시아나 항공 CF 배경음악),페퍼톤스 (Peppertones),every moment every night life seems to be a big tragedy dreams believed to be achieved once might end up in agony! but open your eyes and just take a look around can you hear that boogie sound someone's hand is on my shoulder gotta go gotta flow this is no time to be slow possibility it's a mystery your biggest dreams they might come to reality we will find a way and a place to stay so keep on dreaming on this super-fantasy  keeping looking for a chance searching our path love and romance life there's much more than it seems to be come out and give a glance! open your eyes and just take a look around can you hear that boogie sound someone's hand is on my shoulder gotta go gotta flow this is no time to be slow possibility it's a mystery your biggest dreams they might come to reality we will find a way and a place to stay so keep on dreaming on this super-fantasy  though it seems to be contradictory they can never take away your dignity it's a brand new day and i'm here to stay so come with me this is the time to WAKE UP possibility it's a mystery your biggest dreams they might come to reality we will find a way and a place to stay so keep on dreaming on this super-fantasy
